indicatorId,geoUnit,year,value,qualifier,magnitude
CR.3,CHN,2018,74.99413299560547,,
CR.3,CHN,2020,87.52,,
CR.3,CIV,2000,3.76,,
CR.3,CIV,2006,8.381549835205078,,
CR.3,CIV,2012,13.69246006011963,,
CR.3,CIV,2016,15.6602201461792,,
CR.3,CIV,2021,17.46833992004395,,
CR.3,CMR,2000,6.77,,
CR.3,CMR,2004,7.622789859771729,,
CR.3,CMR,2005,28.46487998962402,,
CR.3,CMR,2006,10.91088962554932,,
CR.3,CMR,2011,15.50382995605469,,
CR.3,CMR,2014,16.01380920410156,,
CR.3,CMR,2018,22.97876930236816,,
CR.3,COD,2001,10.73,,
CR.3,COD,2007,14.05016040802002,,
CR.3,COD,2010,13.87880039215088,,
CR.3,COD,2013,25.5158805847168,,
CR.3,COD,2018,31.13649940490723,,
CR.3,COG,2005,7.71127986907959,,
CR.3,COG,2012,15.14647006988525,,
CR.3,COG,2015,23.08880043029785,,
CR.3,COL,2000,50.06,,
CR.3,COL,2002,53.6,,
CR.3,COL,2003,54.3,,
CR.3,COL,2004,56.7,,
CR.3,COL,2005,57.6,,
CR.3,COL,2008,61.3,,
CR.3,COL,2009,61.1,,
CR.3,COL,2010,64.7,,
CR.3,COL,2011,66.3,,
CR.3,COL,2012,67.1,,
CR.3,COL,2013,68.3,,
CR.3,COL,2014,69.1,,
CR.3,COL,2015,70.4,,
CR.3,COL,2016,71.2,,
CR.3,COL,2017,72.7,,
CR.3,COL,2018,73.1,,
CR.3,COL,2019,73.2,,
CR.3,COL,2020,74.7,,
CR.3,COL,2021,75.2,,
CR.3,COL,2022,74.8,,
CR.3,COL,2023,75.1,,
CR.3,COM,2000,5.319999999999999,,
CR.3,COM,2012,29.82080078125,,
CR.3,COM,2022,36.81565093994141,,
CR.3,CPV,2017,48.11320877075195,,
CR.3,CPV,2020,55.6475715637207,,
CR.3,CRI,2000,36.24,,
CR.3,CRI,2001,37.53,,
CR.3,CRI,2002,36.4,,
CR.3,CRI,2003,39,,
CR.3,CRI,2004,38.9,,
CR.3,CRI,2005,38,,
CR.3,CRI,2006,40.7,,
CR.3,CRI,2007,39.5,,
CR.3,CRI,2008,41.2,,
CR.3,CRI,2009,43,,
CR.3,CRI,2010,47.9,,
CR.3,CRI,2011,50.3,,
CR.3,CRI,2012,51.8,,
CR.3,CRI,2013,53.2,,
CR.3,CRI,2014,54.8,,
CR.3,CRI,2015,52.7,,
CR.3,CRI,2016,55.5,,
CR.3,CRI,2017,57.5,,
CR.3,CRI,2018,58.5,,
CR.3,CRI,2019,61.8,,
CR.3,CRI,2020,64.7,,
CR.3,CRI,2021,69.2,,
CR.3,CRI,2022,77.8,,
CR.3,CRI,2023,78.2,,
CR.3,CUB,2006,69.89,,
CR.3,CUB,2010,78.67,,
CR.3,CUB,2014,86.05416107177734,,
CR.3,CUB,2019,65.28169250488281,,
CR.3,CYP,2006,81.5,,
CR.3,CYP,2007,84.98,,
CR.3,CYP,2008,86.04,,
CR.3,CYP,2009,87.5,,
CR.3,CYP,2010,85.08,,
CR.3,CYP,2011,86.85000000000001,,
CR.3,CYP,2012,87.57000000000001,,
CR.3,CYP,2013,89.75,,
CR.3,CYP,2014,93.39,,
CR.3,CYP,2015,94.85,,
CR.3,CYP,2016,91.93,,
CR.3,CYP,2017,90.84,,
CR.3,CYP,2018,92.93,,
CR.3,CYP,2019,93.13,,
CR.3,CYP,2020,87.64,,
CR.3,CYP,2021,88.66000000000001,,
CR.3,DEU,2006,76.77000000000001,,
CR.3,DEU,2007,76.67,,
CR.3,DEU,2008,78.56,,
CR.3,DEU,2009,75.94999999999999,,
CR.3,DEU,2010,79.56,,
CR.3,DEU,2011,80.24,,
CR.3,DEU,2012,77.60000000000001,,
CR.3,DEU,2013,78.97999999999999,,
CR.3,DEU,2014,79.28,,
CR.3,DEU,2015,78.75999999999999,,
CR.3,DEU,2016,79.77,,
CR.3,DEU,2017,79.97999999999999,,
CR.3,DEU,2018,78.95,,
