,geoUnit,year,GraduationRate,Spending
111,BIH,2019,38.71178817749023,30.45704078674316
112,BIH,2021,31.10177040100098,31.71987915039063
113,BLR,2004,33.82952880859375,27.03546905517578
114,BLR,2005,31.18781089782715,27.35100936889648
115,BLR,2006,33.54658126831055,28.64609909057617
116,BLR,2007,39.07624816894531,17.86960983276367
117,BLR,2010,47.25804901123047,14.907790184021
118,BLR,2011,48.85161972045898,13.10869026184082
119,BLR,2012,53.63531112670898,14.24250984191895
120,BLR,2013,63.07046127319336,14.78779029846191
121,BLR,2018,85.57263946533203,19.8148307800293
122,BLR,2019,71.99981689453125,20.58042907714844
123,BLR,2020,62.77671813964844,21.24661064147949
124,BLR,2021,60.65790176391602,20.45528030395508
125,BLR,2022,62.19200897216797,21.49806976318359
126,BLR,2023,66.27008819580078,26.66021919250488
127,BLZ,2012,12.65318012237549,19.30410003662109
128,BLZ,2015,6.883100032806396,26.20405960083008
129,BRA,2012,24.99571990966797,27.97784996032715
130,BRB,2001,18.77540016174316,58.37057113647461
131,BRB,2007,27.87380027770996,37.35432052612305
132,BRB,2009,26.47747993469238,29.08618927001953
133,BRB,2010,26.95232963562012,40.70962905883789
134,BRN,2010,9.613889694213867,31.88958930969238
135,CAN,2013,39.45709991455078,29.58049011230469
136,CAN,2014,40.65494918823242,36.90462112426758
137,CAN,2016,40.90650939941406,31.36857986450195
138,CAN,2018,40.27394866943359,29.39374923706055
139,CAN,2019,40.23722839355469,28.16950988769531
140,CAN,2020,40.98545074462891,27.59872055053711
141,CAN,2021,43.40174102783203,22.26161956787109
142,CHE,2000,23.03939056396484,47.55992126464844
143,CHE,2001,22.20915985107422,49.31882095336914
144,CHE,2002,21.09844017028809,53.73374176025391
145,CHE,2003,21.25064086914063,57.54893112182617
146,CHE,2004,22.55439949035645,55.99980926513672
147,CHE,2005,25.53125,49.1585807800293
148,CHE,2006,28.08880043029785,47.00059127807617
149,CHE,2007,30.82863998413086,41.33823013305664
150,CHE,2008,31.78510093688965,38.89768981933594
151,CHE,2009,30.95245933532715,41.07418060302734
152,CHE,2010,30.22513961791992,38.24578857421875
153,CHE,2011,29.35771942138672,38.76556015014648
154,CHE,2013,50.00997924804688,39.53057861328125
155,CHE,2014,51.1263313293457,40.00101089477539
156,CHE,2015,52.0795783996582,36.90364074707031
157,CHE,2016,51.65430068969727,36.44195938110352
158,CHE,2017,54.03091812133789,36.98448181152344
159,CHE,2018,55.58316040039063,36.05952835083008
160,CHE,2019,57.69078063964844,36.02679824829102
161,CHE,2020,56.05767059326172,37.43347930908203
162,CHE,2021,61.09814834594727,33.87002182006836
163,CHL,2000,11.90849018096924,18.53974914550781
164,CHL,2003,15.45847034454346,14.41168975830078
165,CHL,2006,14.96319961547852,11.12522029876709
166,CHL,2007,15.35661029815674,10.83843994140625
167,CHL,2008,16.01016998291016,11.39163017272949
168,CHL,2009,21.0794792175293,12.75253009796143
169,CHL,2010,19.53757095336914,16.10683059692383
170,CHL,2012,18.88393974304199,15.15544986724854
171,CHL,2018,15.89017963409424,20.57402038574219
172,CHL,2019,14.39544010162354,21.73760986328125
173,CHL,2020,11.73581027984619,22.99929046630859
174,CHL,2021,16.94095993041992,19.59037971496582
175,COM,2013,5.402719974517822,26.05504035949707
176,CPV,2013,5.794950008392334,29.81650924682617
177,CPV,2016,11.69266986846924,37.10813903808594
178,CPV,2017,9.972040176391602,35.75614166259766
179,CRI,2011,37.86246871948242,30.07966995239258
180,CUB,2000,10.28240966796875,94.75657653808594
181,CUB,2001,11.07954025268555,89.45516204833984
182,CUB,2002,12.3854398727417,98.0364227294922
183,CUB,2004,14.28372001647949,63.30889129638672
184,CUB,2005,15.11793994903564,55.51105117797852
185,CUB,2006,16.53676986694336,34.25360870361328
186,CUB,2007,21.27391052246094,38.84537124633789
187,CYP,2002,5.39670991897583,41.04825973510742
188,CYP,2003,4.908510208129883,55.75497817993164
189,CYP,2004,5.97258996963501,47.03364181518555
190,CYP,2005,5.832170009613037,52.86497116088867
191,CYP,2006,6.064539909362793,54.32611846923828
192,CYP,2007,6.08758020401001,50.5400390625
193,CYP,2008,10.85167980194092,51.43994140625
194,CYP,2009,12.78398036956787,48.41238021850586
195,CYP,2010,14.8427095413208,34.35092926025391
196,CYP,2011,17.73512077331543,35.32001113891602
197,CYP,2013,24.38851928710938,38.38323974609375
198,CYP,2014,27.58440017700195,32.69440841674805
199,CYP,2015,26.33638000488281,28.94671058654785
200,CYP,2016,27.1063404083252,25.78720092773438
201,CYP,2017,27.47195053100586,21.4463996887207
202,CYP,2019,27.20294952392578,15.15845966339111
203,CYP,2020,27.65253067016602,15.17243003845215
204,CYP,2021,33.33061981201172,14.95359039306641
205,CZE,2000,14.00537967681885,27.92561912536621
206,CZE,2001,14.60348033905029,28.35771942138672
207,CZE,2002,15.62950992584229,28.02359008789063
208,CZE,2003,17.13739013671875,30.35165023803711
209,CZE,2004,21.95402908325195,27.45915985107422
210,CZE,2005,26.9841194152832,24.66577911376953
211,CZE,2006,32.15156936645508,33.92959976196289
212,CZE,2007,37.44601821899414,27.82317924499512
213,CZE,2008,39.81885147094727,23.37763023376465
214,CZE,2009,40.70161056518555,24.12327003479004
215,CZE,2010,42.84973907470703,21.7682991027832
216,CZE,2011,44.41065979003906,25.74024963378906
217,CZE,2012,43.62905120849609,24.07386016845703
218,CZE,2013,46.81782913208008,21.5272102355957
219,CZE,2014,45.38581848144531,20.34494018554688
220,CZE,2015,38.95053100585938,20.85433959960938
221,CZE,2016,36.89456939697266,20.21853065490723
222,CZE,2017,42.38156127929688,21.36907005310059
223,CZE,2018,44.29135131835938,30.12484931945801
224,CZE,2019,43.04693984985352,31.09629058837891
225,CZE,2020,42.47090148925781,28.60277938842773
226,CZE,2021,42.98847961425781,28.563720703125
227,DEU,2012,31.93804931640625,38.43328094482422
228,DEU,2015,42.42098999023438,34.21284866333008
229,DEU,2016,41.40155029296875,33.84920883178711
230,DEU,2017,42.05661010742188,33.10707855224609
231,DEU,2018,41.00622177124023,33.50907135009766
232,DEU,2019,47.52373123168945,32.39522171020508
233,DEU,2020,43.17507934570313,34.90967178344727
234,DEU,2021,47.99153137207031,33.41202926635742
235,DNK,2001,35.90052032470703,73.58267211914062
236,DNK,2002,34.46141815185547,71.96576690673828
237,DNK,2003,38.66600036621094,65.09406280517578
238,DNK,2004,47.08190155029297,60.92935180664063
239,DNK,2005,53.13840103149414,54.10622024536133
240,DNK,2006,50.84605026245117,52.11558151245117
241,DNK,2007,52.62305068969727,52.29962158203125
242,DNK,2008,49.80162811279297,50.38597869873047
243,DNK,2009,50.37205123901367,54.98638153076172
244,DNK,2010,49.58489990234375,53.95162963867188
245,DNK,2011,50.42483901977539,50.9369010925293
246,DNK,2012,47.5748405456543,41.89960098266602
247,DNK,2013,52.72158813476563,42.5588493347168
248,DNK,2014,55.8355598449707,43.12665939331055
249,DNK,2017,55.59637069702148,44.23445892333984
250,DNK,2018,54.31621932983398,44.58581161499023
251,DNK,2019,55.05374908447266,45.43703842163086
252,DNK,2020,57.97460174560547,45.6668701171875
253,DNK,2021,59.73022079467773,45.04544067382813
254,ECU,2013,23.46833038330078,42.65203857421875
255,ECU,2015,34.62345886230469,53.74977874755859
256,ERI,2001,2.360519886016846,254.2548522949219
257,ERI,2002,2.635669946670532,242.7029266357422
258,ERI,2004,2.793430089950562,601.7819213867188
259,ESP,2000,31.31216049194336,20.13447952270508
260,ESP,2001,33.62548828125,20.88871002197266
261,ESP,2002,34.68997955322266,21.34980964660645
262,ESP,2003,35.23628997802734,22.21030044555664
263,ESP,2004,35.08612060546875,22.20647048950195
264,ESP,2005,35.35604095458984,22.3626594543457
265,ESP,2006,35.2515983581543,23.10737037658691
266,ESP,2007,34.56430816650391,24.74828910827637
267,ESP,2008,35.24216842651367,26.96511077880859
268,ESP,2009,37.08808135986328,28.87005996704102
269,ESP,2010,38.92414855957031,28.20775985717773
270,ESP,2011,44.48656845092773,26.60145950317383
271,ESP,2012,43.35110855102539,24.51660919189453
272,ESP,2013,24.44034957885742,23.40652084350586
273,ESP,2014,49.87176132202148,23.10396957397461
274,ESP,2015,47.72254180908203,22.98273086547852
275,ESP,2016,44.3277702331543,21.90176963806152
276,ESP,2017,44.67684173583984,21.80727005004883
277,ESP,2018,43.85285186767578,21.27197074890137
278,ESP,2020,45.46862030029297,23.6976203918457
279,ESP,2021,45.62944030761719,22.85207939147949
280,EST,2001,11.49798011779785,24.56464958190918
281,EST,2002,30.51893997192383,24.35630989074707
282,EST,2003,20.61235046386719,21.88291931152344
283,EST,2004,20.98969078063965,17.59029006958008
284,EST,2005,29.6574592590332,17.84069061279297
285,EST,2007,29.10000038146973,18.3967399597168
286,EST,2008,25.10050010681152,19.87380981445313
287,EST,2009,25.33950996398926,21.9583797454834
